customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Age,SatisfactionScore,NumSupportTickets,LatePaymentsCount,AvgDownloadGB,AvgUploadGB,ContractRenews,DiscountApplied,AppLoginsPerMonth,IsMultiProduct,EstimatedIncome
CUST-07098,Male,1,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,1752.55,Yes,22,4,2,0,52.27,17.66,4,0,6,1,87679.35
CUST-07099,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),99.65,6311.2,No,60,5,1,1,118.78,22.13,1,15,8,1,83319.49
CUST-07100,Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,108.45,7076.35,No,42,3,2,2,97.18,3.51,1,15,19,1,75747.23
CUST-07101,Female,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.95,894.3,No,35,4,2,0,40.81,17.66,3,15,2,0,37023.05
CUST-07102,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),107.5,7853.7,No,30,4,1,0,95.05,17.87,3,5,5,1,29586.4
CUST-07103,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,4707.1,No,60,3,2,0,55.25,24.85,4,0,21,1,15610.88
CUST-07104,Male,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.9,5450.7,No,31,4,1,0,105.05,15.74,2,15,4,1,97412.62
CUST-07105,Male,0,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),42.1,2962,No,45,2,1,0,8.55,10.3,3,10,12,0,51852.33
CUST-07106,Female,0,Yes,Yes,18,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),54.4,957.1,No,35,3,1,0,45.87,10.27,3,5,12,1,31906.89
CUST-07107,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.4,857.25,Yes,45,3,0,2,54.43,6.22,4,5,1,1,25406.1
CUST-07108,Female,0,No,No,3,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.3,244.1,No,68,2,0,1,90.59,28.34,1,20,26,1,27710.15
CUST-07109,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,78.9,3650.35,No,44,5,0,2,25.96,25.28,4,10,17,1,43487.28
CUST-07110,Female,0,No,No,31,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,79.2,2497.2,No,49,5,0,0,37.92,23.59,0,20,4,1,87982.81
CUST-07111,Female,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.15,930.9,No,64,5,3,0,88.25,21.71,2,5,13,0,97475.13
CUST-07112,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.85,887.35,No,26,4,0,0,13.84,15.33,3,20,18,1,58109.88
CUST-07113,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,49.05,49.05,No,57,2,1,2,28.13,30.98,2,20,18,1,42069.28
CUST-07114,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.4,1090.65,No,49,3,3,0,91.64,36.96,4,20,12,0,29914.25
CUST-07115,Male,1,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.6,7099,No,37,3,1,1,105.69,18.16,1,15,9,1,39430.67
CUST-07116,Male,0,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.25,1424.6,No,45,3,3,0,88.82,16.95,2,5,23,0,67617.88
CUST-07117,Female,0,No,Yes,3,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.5,177.4,No,50,4,2,0,65.62,7.35,3,20,16,1,95346.82
CUST-07118,Female,1,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,110.5,6139.5,No,21,4,1,0,16.39,27.16,0,10,20,1,56745.17
CUST-07119,Female,0,No,No,46,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),55.65,2688.85,No,63,5,1,1,100.13,22.77,2,15,20,1,26884.43
CUST-07120,Female,0,Yes,Yes,8,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.65,482.25,No,51,4,0,0,19.26,39.53,4,5,24,1,95425.59
CUST-07121,Male,1,No,No,30,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.75,2111.3,No,65,5,1,0,49.28,23.79,4,5,13,1,96843.22
CUST-07122,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.9,1216.6,No,20,5,0,0,10.81,12.26,2,0,0,0,91088.73
CUST-07123,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.35,79.35,Yes,43,3,3,1,86.61,22.95,4,5,26,1,88028.56
CUST-07124,Female,0,Yes,Yes,11,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,50.55,565.35,No,25,4,3,0,62.9,39.4,2,20,0,0,81081.16
CUST-07125,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.15,496.9,Yes,23,5,0,2,109.37,29.21,2,0,2,1,25723.27
CUST-07126,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.8,4327.5,No,33,2,0,0,20.96,6.01,1,5,21,1,42813.54
CUST-07127,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.15,973.35,No,41,2,2,0,99.2,14.38,4,15,24,0,79102.86
CUST-07128,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.3,918.75,No,65,4,1,1,63.73,12.65,1,5,25,1,88632.11
CUST-07129,Female,0,Yes,No,35,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),62.15,2215.45,No,56,3,2,0,47.1,34.42,4,15,6,1,34333.29
CUST-07130,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1057,No,47,3,0,1,79.01,24.84,1,5,26,0,67775.74
CUST-07131,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,927.1,No,62,5,1,2,95.9,32.59,0,5,9,0,20018.05
CUST-07132,Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,33.75,1009.25,No,30,4,4,1,55.63,7.87,4,20,24,0,87752.95
CUST-07133,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),82.05,2570.2,No,22,2,2,0,31.77,36.41,1,5,1,1,44533.72
CUST-07134,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.7,74.7,No,42,5,2,0,110.32,3.27,0,20,4,1,31711.11
CUST-07135,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.0,5714.25,No,37,5,0,2,40.99,15.62,0,0,14,1,86199.52
CUST-07136,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.05,7107,No,35,1,1,0,119.8,1.55,0,5,0,1,29495.17
CUST-07137,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.9,7459.05,No,64,4,0,1,93.24,8.19,1,20,23,1,54158.57
CUST-07138,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,927.35,Yes,35,5,4,3,84.1,38.53,0,15,18,1,23123.05
CUST-07139,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.85,4748.7,No,19,2,3,1,6.43,4.06,3,0,22,1,52824.52
CUST-07140,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.05,113.85,Yes,27,1,3,0,56.58,6.67,4,0,29,0,93552.29
CUST-07141,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,No,62,2,1,1,62.78,37.07,3,15,0,0,73957.34
CUST-07142,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,Yes,67,3,2,0,48.28,28.7,3,0,13,1,98670.52
CUST-07143,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,64,1,1,0,22.25,16.87,4,15,27,0,53081.99
CUST-07144,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,No,29,1,1,0,47.26,3.68,3,10,5,0,90583.01
CUST-07145,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,No,64,5,2,0,13.62,31.62,0,20,12,1,92457.14
CUST-07146,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,No,30,3,0,1,38.46,20.22,2,5,10,0,22688.2
CUST-07147,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,Yes,67,5,4,1,14.62,13.6,3,0,8,1,98217.78
CUST-07148,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,64,4,6,1,91.53,15.07,4,10,20,0,90837.04
CUST-07149,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,28,2,2,1,82.18,20.71,1,15,6,1,68244.0
CUST-07150,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,36,2,2,0,113.09,22.5,1,5,6,0,60596.3
CUST-07151,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,52,5,0,1,48.69,32.91,0,15,23,1,47740.19
CUST-07152,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,56,2,0,0,95.41,31.1,3,15,26,0,64833.02
CUST-07153,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,43,2,2,1,72.57,30.92,2,15,28,1,77612.72
CUST-07154,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,63,4,2,1,79.3,29.44,1,0,10,1,75229.21
CUST-07155,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,31,3,0,0,67.96,30.55,2,10,4,1,40526.39
CUST-07156,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,62,1,2,1,94.6,27.43,0,0,10,1,72095.52
CUST-07157,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,61,5,3,0,9.83,34.85,4,5,26,0,15395.54
CUST-07158,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,41,5,0,1,14.26,22.74,4,10,11,1,29436.35
CUST-07159,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,58,4,1,1,16.03,21.31,0,5,26,0,27908.75
CUST-07160,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,18,4,1,1,38.2,28.35,2,0,19,1,77987.0
CUST-07161,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,68,1,1,0,72.98,7.47,2,20,0,0,91242.93
CUST-07162,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,60,3,4,1,79.25,31.3,2,20,7,1,22339.08
CUST-07163,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,39,5,2,1,86.95,37.51,0,10,21,1,92505.64
CUST-07164,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,40,4,2,0,37.29,12.55,1,20,0,0,41062.22
CUST-07165,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,36,5,1,0,79.77,24.83,1,15,4,1,67927.6
CUST-07166,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,35,2,2,0,18.53,2.27,3,20,9,1,28934.17
CUST-07167,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,29,5,2,0,6.15,30.87,4,20,1,0,49237.6
CUST-07168,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,45,3,1,0,84.89,22.83,4,15,21,1,54265.99
CUST-07169,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,45,3,3,0,87.3,27.27,3,15,0,1,46838.75
CUST-07170,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,50,5,1,1,76.55,6.58,2,5,3,0,84881.09
CUST-07171,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,36,2,1,1,34.77,32.57,0,0,2,0,64604.58
CUST-07172,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,45,3,0,1,111.66,10.98,4,10,21,0,57171.51
CUST-07173,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,69,4,0,1,105.7,27.71,2,15,6,1,81637.34
CUST-07174,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,66,5,2,0,64.29,24.13,1,10,4,0,75295.11
CUST-07175,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,54,2,0,0,118.75,26.5,2,5,7,1,23913.01
CUST-07176,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,43,4,4,2,39.34,2.96,3,20,29,0,59016.76
CUST-07177,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,52,5,3,1,61.48,29.93,0,0,2,1,82820.57
CUST-07178,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,51,2,2,0,111.71,32.01,4,0,18,0,69230.48
CUST-07179,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,52,4,3,0,58.14,19.52,3,15,1,1,75590.86
CUST-07180,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,57,3,1,0,59.17,16.95,1,20,8,0,63733.89
CUST-07181,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,33,5,2,0,14.13,14.36,1,0,19,0,93883.6
CUST-07182,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,55,5,4,0,29.3,37.19,0,10,17,1,58729.92
CUST-07183,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,30,3,3,2,23.15,30.45,4,20,6,1,62917.84
CUST-07184,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,40,1,1,1,70.01,28.25,1,15,26,1,89731.87
CUST-07185,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,39,4,3,0,41.63,37.1,3,10,23,1,67254.24
CUST-07186,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,33,3,1,0,13.86,14.6,1,0,18,1,52194.91
CUST-07187,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,45,5,3,1,63.65,25.58,4,10,8,0,36553.6
CUST-07188,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,65,4,1,0,81.96,27.76,2,20,19,1,97067.16
CUST-07189,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,52,4,2,1,89.7,39.85,1,10,6,0,80536.6
CUST-07190,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,62,1,2,0,101.31,17.66,1,15,15,1,22036.32
CUST-07191,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,63,5,1,0,60.42,16.61,1,0,13,1,25651.55
CUST-07192,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,25,2,3,0,49.92,4.3,2,10,8,1,32455.47
CUST-07193,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,61,1,1,1,83.67,4.84,4,10,6,1,35141.9
CUST-07194,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,39,1,0,0,6.54,20.96,3,5,20,1,69831.8
CUST-07195,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,38,2,1,0,77.86,7.68,4,20,12,1,60304.32
CUST-07196,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,43,2,2,0,51.65,3.84,0,15,25,1,35043.87
CUST-07197,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,57,1,1,1,57.08,38.63,3,0,29,0,27715.91
CUST-07198,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,38,4,0,1,39.07,38.11,2,10,13,1,73802.4
CUST-07199,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,42,3,1,0,19.64,13.69,0,5,0,1,19468.45
CUST-07200,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,58,3,1,0,51.16,31.8,1,20,26,0,33635.67
CUST-07201,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024,No,18,1,1,1,40.44,35.03,1,15,12,1,40136.72
CUST-07202,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,23,4,2,1,115.41,19.13,4,5,1,0,30409.57
CUST-07203,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,40,2,0,1,113.51,9.72,2,20,28,1,63797.33
CUST-07204,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,68,1,1,1,79.05,6.06,2,0,6,1,75955.31
CUST-07205,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,40,5,1,1,108.93,6.49,1,15,12,1,49626.52
CUST-07206,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,60,4,2,0,91.4,32.08,1,0,20,1,29162.91
CUST-07207,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,60,5,0,1,44.78,15.99,2,20,14,0,49118.85
CUST-07208,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,40,5,1,1,74.45,28.05,2,10,12,0,54600.31
CUST-07209,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273,Yes,49,1,2,0,30.34,22.01,4,10,24,1,89779.06
CUST-07210,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,47,4,0,0,84.03,16.39,1,10,18,1,60184.39
CUST-07211,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,30,5,1,1,10.15,5.83,2,0,8,0,19864.95
CUST-07212,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,60,4,0,1,100.6,14.0,0,0,9,0,98145.62
CUST-07213,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,35,3,2,1,72.07,33.77,0,0,21,1,31043.45
CUST-07214,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,40,5,0,0,11.72,32.64,0,10,13,1,59911.71
CUST-07215,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,32,5,1,0,105.25,2.11,3,20,25,1,44016.6
CUST-07216,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,50,4,2,0,105.94,6.47,0,10,9,1,74344.11
CUST-07217,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,38,3,2,2,103.07,30.48,2,20,2,0,31220.22
CUST-07218,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,56,5,1,2,94.04,14.09,3,20,16,0,58557.68
CUST-07219,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,40,1,2,0,82.96,26.1,1,20,9,1,58707.39
CUST-07220,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,44,4,3,0,50.64,22.94,2,15,24,1,70339.44
CUST-07221,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,62,4,1,0,20.68,26.43,0,0,10,1,64473.25
CUST-07222,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252,No,61,5,0,0,38.21,3.09,1,20,18,0,25704.04
CUST-07223,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,35,3,2,0,44.91,37.31,0,20,17,0,74010.93
CUST-07224,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,41,5,3,0,46.18,1.82,4,20,0,1,54359.69
